Time (s) Triangle,Voltage, Ch A (V) Triangle,Current, Ch B (A) Triangle,InductorV (V) Triangle,Slope (A/s) Triangle,Time (s) Sine,Voltage, Ch A (V) Sine,Current, Ch B (A) Sine,InductorV (V) Sine,Slope (A/s) Sine,Time (s) Square,Voltage, Ch A (V) Square,Current, Ch B (A) Square,InductorV (V) Square,Slope (A/s) Square
0.015,0.157,-0.021,0.84,,0.015,-0.710,0.016,-1.23,,0.015,1.564,0.047,0.01,
0.015,,,,36.13,0.015,,,,-52.86,0.015,,,,1.83
0.015,0.289,-0.017,0.85,,0.015,-0.932,0.011,-1.28,,0.015,1.557,0.047,0.00,
0.015,,,,36.62,0.015,,,,-57.62,0.015,,,,1.95
0.015,0.421,-0.013,0.86,,0.015,-1.141,0.005,-1.30,,0.015,1.553,0.048,-0.02,
0.015,,,,37.23,0.015,,,,-54.69,0.015,,,,0.61
0.015,0.549,-0.010,0.86,,0.015,-1.332,-6.775E-4,-1.31,,0.015,1.550,0.048,-0.02,
0.015,,,,36.74,0.015,,,,-56.27,0.015,,,,-0.37
0.015,0.673,-0.006,0.87,,0.015,-1.500,-0.006,-1.29,,0.015,1.548,0.048,-0.02,
0.015,,,,38.57,0.015,,,,-54.93,0.015,,,,0.61
0.015,0.800,-0.002,0.87,,0.015,-1.644,-0.012,-1.26,,0.015,1.545,0.048,-0.03,
0.015,,,,36.99,0.015,,,,-54.32,0.015,,,,-0.24
0.015,0.923,0.002,0.87,,0.015,-1.765,-0.017,-1.20,,0.015,1.545,0.048,-0.03,
0.015,,,,37.84,0.015,,,,-49.07,0.015,,,,-0.37
0.015,1.048,0.005,0.87,,0.015,-1.856,-0.022,-1.13,,0.015,1.543,0.048,-0.03,
0.015,,,,37.96,0.015,,,,-46.51,0.015,,,,0.85
0.015,1.172,0.009,0.87,,0.015,-1.917,-0.027,-1.03,,0.015,1.543,0.048,-0.03,
0.015,,,,39.55,0.015,,,,-43.82,0.015,,,,0.12
0.015,1.296,0.013,0.86,,0.015,-1.949,-0.031,-0.92,,0.015,1.542,0.048,-0.03,
0.015,,,,36.87,0.015,,,,-37.35,0.015,,,,-9.16
0.016,1.420,0.017,0.86,,0.016,-1.950,-0.035,-0.80,,0.016,-0.360,0.047,-1.90,
0.016,,,,37.96,0.016,,,,-32.96,0.016,,,,-209.96
0.016,1.543,0.021,0.86,,0.016,-1.921,-0.038,-0.66,,0.016,-5.314,0.026,-6.16,
0.016,,,,36.13,0.016,,,,-26.49,0.016,,,,-223.14
0.016,1.666,0.024,0.86,,0.016,-1.861,-0.041,-0.51,,0.016,-4.164,0.003,-4.28,
0.016,,,,38.57,0.016,,,,-19.78,0.016,,,,-154.17
0.016,1.790,0.028,0.86,,0.016,-1.772,-0.043,-0.36,,0.016,-3.364,-0.012,-2.97,
0.016,,,,38.09,0.016,,,,-14.40,0.016,,,,-108.52
0.016,1.914,0.032,0.86,,0.016,-1.655,-0.044,-0.19,,0.016,-2.810,-0.023,-2.06,
0.016,,,,39.18,0.016,,,,-4.15,0.016,,,,-74.34
0.016,2.030,0.036,0.85,,0.016,-1.511,-0.045,-0.04,,0.016,-2.423,-0.030,-1.42,
0.016,,,,31.37,0.016,,,,0.49,0.016,,,,-51.15
0.016,1.780,0.039,0.49,,0.016,-1.344,-0.045,0.13,,0.016,-2.153,-0.035,-0.99,
0.016,,,,13.79,0.016,,,,7.57,0.016,,,,-36.13
0.016,1.396,0.040,0.06,,0.016,-1.156,-0.044,0.29,,0.016,-1.967,-0.039,-0.68,
0.016,,,,-3.17,0.016,,,,14.89,0.016,,,,-25.76
0.016,1.090,0.040,-0.23,,0.016,-0.948,-0.042,0.45,,0.016,-1.838,-0.042,-0.47,
0.016,,,,-14.04,0.016,,,,22.34,0.016,,,,-19.04
0.016,0.839,0.039,-0.44,,0.016,-0.726,-0.040,0.60,,0.016,-1.748,-0.043,-0.31,
0.016,,,,-20.87,0.016,,,,28.81,0.016,,,,-11.47
0.017,0.629,0.037,-0.58,,0.017,-0.493,-0.037,0.74,,0.017,-1.685,-0.045,-0.21,
0.017,,,,-25.88,0.017,,,,33.57,0.017,,,,-8.91
0.017,0.445,0.034,-0.68,,0.017,-0.253,-0.034,0.87,,0.017,-1.641,-0.046,-0.14,
0.017,,,,-30.03,0.017,,,,39.31,0.017,,,,-5.62
0.017,0.278,0.031,-0.74,,0.017,-0.008,-0.030,0.98,,0.017,-1.610,-0.046,-0.09,
0.017,,,,-32.96,0.017,,,,44.80,0.017,,,,-3.30
0.017,0.126,0.028,-0.79,,0.017,0.238,-0.026,1.08,,0.017,-1.589,-0.046,-0.06,
0.017,,,,-32.47,0.017,,,,48.58,0.017,,,,-4.03
0.017,-0.017,0.024,-0.82,,0.017,0.479,-0.021,1.16,,0.017,-1.575,-0.047,-0.03,
0.017,,,,-36.87,0.017,,,,50.78,0.017,,,,-1.46
0.017,-0.154,0.021,-0.84,,0.017,0.712,-0.016,1.23,,0.017,-1.565,-0.047,-0.01,
0.017,,,,-34.79,0.017,,,,53.83,0.017,,,,-1.95
0.017,-0.288,0.017,-0.86,,0.017,0.934,-0.010,1.27,,0.017,-1.558,-0.047,-8.46E-4,
0.017,,,,-36.38,0.017,,,,55.18,0.017,,,,0.00
0.017,-0.418,0.014,-0.87,,0.017,1.142,-0.005,1.30,,0.017,-1.552,-0.047,0.01,
0.017,,,,-37.72,0.017,,,,54.93,0.017,,,,-0.85
0.017,-0.547,0.010,-0.87,,0.017,1.331,8.240E-4,1.30,,0.017,-1.549,-0.047,0.01,
0.017,,,,-38.33,0.017,,,,58.47,0.017,,,,0.24
0.017,-0.672,0.006,-0.87,,0.017,1.502,0.007,1.28,,0.017,-1.547,-0.047,0.01,
0.017,,,,-36.87,0.017,,,,55.30,0.017,,,,-1.95
0.018,-0.798,0.002,-0.88,,0.018,1.646,0.012,1.24,,0.018,-1.545,-0.047,0.02,
0.018,,,,-37.48,0.018,,,,52.37,0.018,,,,0.73
0.018,-0.923,-0.001,-0.88,,0.018,1.765,0.017,1.19,,0.018,-1.545,-0.047,0.02,
0.018,,,,-37.23,0.018,,,,49.68,0.018,,,,0.61
0.018,-1.048,-0.005,-0.88,,0.018,1.856,0.022,1.12,,0.018,-1.543,-0.047,0.02,
0.018,,,,-38.33,0.018,,,,48.22,0.018,,,,-1.59
0.018,-1.171,-0.009,-0.88,,0.018,1.919,0.027,1.02,,0.018,-1.543,-0.047,0.02,
0.018,,,,-38.94,0.018,,,,41.02,0.018,,,,1.83
0.018,-1.296,-0.013,-0.87,,0.018,1.949,0.031,0.92,,0.018,-1.542,-0.047,0.02,
0.018,,,,-37.11,0.018,,,,39.06,0.018,,,,7.08
0.018,-1.419,-0.017,-0.87,,0.018,1.952,0.035,0.79,,0.018,0.360,-0.047,1.90,
0.018,,,,-38.82,0.018,,,,31.98,0.018,,,,209.72
0.018,-1.544,-0.020,-0.87,,0.018,1.922,0.038,0.65,,0.018,5.314,-0.026,6.16,
0.018,,,,-38.57,0.018,,,,26.98,0.018,,,,223.63
0.018,-1.667,-0.024,-0.86,,0.018,1.862,0.041,0.50,,0.018,4.164,-0.003,4.27,
0.018,,,,-37.48,0.018,,,,19.53,0.018,,,,156.01
0.018,-1.790,-0.028,-0.86,,0.018,1.772,0.043,0.35,,0.018,3.365,0.012,2.96,
0.018,,,,-35.64,0.018,,,,13.43,0.018,,,,104.98
0.018,-1.912,-0.032,-0.87,,0.018,1.656,0.044,0.19,,0.018,2.810,0.023,2.06,
0.018,,,,-38.82,0.018,,,,6.10,0.018,,,,75.81
0.019,-2.028,-0.035,-0.86,,0.019,1.512,0.045,0.03,,0.019,2.424,0.030,1.42,
0.019,,,,-33.08,0.019,,,,-1.71,0.019,,,,53.83
0.019,-1.779,-0.039,-0.50,,0.019,1.344,0.045,-0.14,,0.019,2.157,0.036,0.97,
0.019,,,,-13.79,0.019,,,,-6.84,0.019,,,,36.01
0.019,-1.394,-0.040,-0.07,,0.019,1.156,0.044,-0.30,,0.019,1.969,0.039,0.67,
0.019,,,,2.81,0.019,,,,-15.63,0.019,,,,25.51
0.019,-1.089,-0.040,0.23,,0.019,0.949,0.043,-0.46,,0.019,1.838,0.042,0.45,
0.019,,,,13.79,0.019,,,,-21.73,0.019,,,,17.09
0.019,-0.839,-0.039,0.43,,0.019,0.728,0.040,-0.61,,0.019,1.748,0.044,0.31,
0.019,,,,21.61,0.019,,,,-28.32,0.019,,,,12.57
0.019,-0.628,-0.036,0.57,,0.019,0.496,0.038,-0.75,,0.019,1.686,0.045,0.20,
0.019,,,,26.98,0.019,,,,-35.77,0.019,,,,7.81
0.019,-0.443,-0.034,0.67,,0.019,0.253,0.034,-0.87,,0.019,1.640,0.046,0.13,
0.019,,,,30.15,0.019,,,,-38.33,0.019,,,,5.74
0.019,-0.278,-0.031,0.73,,0.019,0.009,0.030,-0.99,,0.019,1.611,0.046,0.08,
0.019,,,,30.40,0.019,,,,-43.95,0.019,,,,5.00
0.019,-0.124,-0.028,0.79,,0.019,-0.236,0.026,-1.09,,0.019,1.590,0.047,0.05,
0.019,,,,34.42,0.019,,,,-49.56,0.019,,,,1.46
0.019,0.019,-0.024,0.82,,0.019,-0.478,0.021,-1.17,,0.019,1.576,0.047,0.03,
0.019,,,,34.79,0.019,,,,-48.58,0.019,,,,3.05
0.020,0.157,-0.021,0.84,,0.020,-0.710,0.016,-1.24,,0.020,1.565,0.047,0.01,
0.020,,,,37.48,0.020,,,,-55.66,0.020,,,,2.69
0.020,0.290,-0.017,0.85,,0.020,-0.932,0.010,-1.28,,0.020,1.558,0.048,-0.01,
0.020,,,,35.89,0.020,,,,-54.57,0.020,,,,-0.24
0.020,0.420,-0.013,0.86,,0.020,-1.140,0.005,-1.30,,0.020,1.553,0.048,-0.01,
0.020,,,,37.23,0.020,,,,-58.23,0.020,,,,-0.12
0.020,0.548,-0.010,0.87,,0.020,-1.332,-8.484E-4,-1.30,,0.020,1.550,0.047,-0.02,
0.020,,,,38.33,0.020,,,,-55.79,0.020,,,,0.49
0.020,0.675,-0.006,0.87,,0.020,-1.500,-0.006,-1.29,,0.020,1.547,0.048,-0.02,
0.020,,,,36.87,0.020,,,,-54.32,0.020,,,,0.61
0.020,0.799,-0.002,0.87,,0.020,-1.645,-0.012,-1.25,,0.020,1.546,0.048,-0.02,
0.020,,,,38.57,0.020,,,,-52.12,0.020,,,,1.10
0.020,0.924,0.002,0.87,,0.020,-1.764,-0.017,-1.20,,0.020,1.545,0.048,-0.03,
0.020,,,,35.52,0.020,,,,-51.51,0.020,,,,-0.85
0.020,1.048,0.005,0.87,,0.020,-1.855,-0.022,-1.12,,0.020,1.543,0.048,-0.03,
0.020,,,,39.43,0.020,,,,-47.24,0.020,,,,0.12
0.020,1.173,0.009,0.87,,0.020,-1.919,-0.027,-1.03,,0.020,1.543,0.048,-0.03,
0.020,,,,37.60,0.020,,,,-41.50,0.020,,,,0.00
0.020,1.297,0.013,0.87,,0.020,-1.949,-0.031,-0.92,,0.020,1.543,0.048,-0.03,
0.020,,,,38.70,0.020,,,,-40.16,0.020,,,,-9.16
0.021,1.420,0.017,0.86,,0.021,-1.952,-0.035,-0.79,,0.021,-0.360,0.047,-1.90,
0.021,,,,38.45,0.021,,,,-30.52,0.021,,,,-210.08
0.021,1.544,0.021,0.86,,0.021,-1.921,-0.038,-0.66,,0.021,-5.312,0.026,-6.16,
0.021,,,,36.25,0.021,,,,-25.51,0.021,,,,-221.19
0.021,1.667,0.024,0.86,,0.021,-1.861,-0.041,-0.52,,0.021,-4.163,0.004,-4.28,
0.021,,,,38.45,0.021,,,,-20.75,0.021,,,,-155.76
0.021,1.789,0.028,0.86,,0.021,-1.771,-0.043,-0.36,,0.021,-3.364,-0.012,-2.97,
0.021,,,,38.45,0.021,,,,-13.92,0.021,,,,-107.54
0.021,1.914,0.032,0.86,,0.021,-1.655,-0.044,-0.20,,0.021,-2.809,-0.023,-2.06,
0.021,,,,38.09,0.021,,,,-4.27,0.021,,,,-76.17
0.021,2.030,0.036,0.85,,0.021,-1.511,-0.045,-0.04,,0.021,-2.424,-0.030,-1.42,
0.021,,,,31.74,0.021,,,,0.37,0.021,,,,-50.42
0.021,1.780,0.039,0.49,,0.021,-1.343,-0.045,0.13,,0.021,-2.153,-0.035,-0.99,
0.021,,,,12.82,0.021,,,,7.32,0.021,,,,-38.09
0.021,1.395,0.040,0.07,,0.021,-1.155,-0.044,0.29,,0.021,-1.967,-0.039,-0.67,
0.021,,,,-3.66,0.021,,,,15.87,0.021,,,,-25.27
0.021,1.090,0.040,-0.23,,0.021,-0.948,-0.042,0.45,,0.021,-1.838,-0.042,-0.46,
0.021,,,,-12.94,0.021,,,,21.00,0.021,,,,-15.50
0.021,0.840,0.039,-0.44,,0.021,-0.727,-0.040,0.60,,0.021,-1.747,-0.043,-0.32,
0.021,,,,-20.63,0.021,,,,30.03,0.021,,,,-14.16
0.022,0.628,0.037,-0.58,,0.022,-0.493,-0.037,0.73,,0.022,-1.685,-0.045,-0.21,
0.022,,,,-26.25,0.022,,,,31.98,0.022,,,,-7.93
0.022,0.445,0.034,-0.68,,0.022,-0.253,-0.034,0.87,,0.022,-1.641,-0.045,-0.14,
0.022,,,,-30.27,0.022,,,,40.04,0.022,,,,-6.23
0.022,0.279,0.031,-0.74,,0.022,-0.008,-0.030,0.98,,0.022,-1.610,-0.046,-0.09,
0.022,,,,-31.25,0.022,,,,44.43,0.022,,,,-3.30
0.022,0.126,0.028,-0.79,,0.022,0.238,-0.026,1.08,,0.022,-1.590,-0.046,-0.06,
0.022,,,,-34.79,0.022,,,,46.88,0.022,,,,-2.93
0.022,-0.017,0.024,-0.82,,0.022,0.479,-0.021,1.17,,0.022,-1.575,-0.047,-0.03,
0.022,,,,-34.67,0.022,,,,51.76,0.022,,,,-2.93
0.022,-0.155,0.021,-0.84,,0.022,0.711,-0.016,1.23,,0.022,-1.564,-0.047,-0.01,
0.022,,,,-36.01,0.022,,,,53.96,0.022,,,,-0.73
0.022,-0.288,0.017,-0.86,,0.022,0.934,-0.010,1.27,,0.022,-1.558,-0.047,0.00,
0.022,,,,-37.11,0.022,,,,56.40,0.022,,,,-1.59
0.022,-0.418,0.014,-0.87,,0.022,1.143,-0.005,1.29,,0.022,-1.553,-0.047,0.01,
0.022,,,,-37.11,0.022,,,,56.03,0.022,,,,-1.46
0.022,-0.547,0.010,-0.87,,0.022,1.331,9.949E-4,1.30,,0.022,-1.550,-0.047,0.01,
0.022,,,,-38.09,0.022,,,,55.79,0.022,,,,1.22
0.022,-0.673,0.006,-0.87,,0.022,1.500,0.007,1.28,,0.022,-1.547,-0.047,0.01,
0.022,,,,-37.48,0.022,,,,56.03,0.022,,,,1.46
0.023,-0.798,0.002,-0.87,,0.023,1.646,0.012,1.24,,0.023,-1.544,-0.047,0.01,
0.023,,,,-37.48,0.023,,,,53.34,0.023,,,,-2.08
0.023,-0.924,-0.001,-0.88,,0.023,1.765,0.018,1.19,,0.023,-1.545,-0.047,0.02,
0.023,,,,-37.60,0.023,,,,50.17,0.023,,,,-0.37
0.023,-1.048,-0.005,-0.87,,0.023,1.856,0.023,1.11,,0.023,-1.544,-0.047,0.02,
0.023,,,,-38.70,0.023,,,,46.75,0.023,,,,0.00
0.023,-1.172,-0.009,-0.87,,0.023,1.918,0.027,1.02,,0.023,-1.543,-0.047,0.02,
0.023,,,,-37.23,0.023,,,,42.85,0.023,,,,0.00
0.023,-1.294,-0.013,-0.87,,0.023,1.950,0.031,0.91,,0.023,-1.542,-0.047,0.02,
0.023,,,,-36.62,0.023,,,,36.62,0.023,,,,9.28
0.023,-1.419,-0.016,-0.88,,0.023,1.951,0.035,0.79,,0.023,0.362,-0.046,1.90,
0.023,,,,-39.55,0.023,,,,32.59,0.023,,,,209.35
0.023,-1.544,-0.020,-0.87,,0.023,1.922,0.038,0.65,,0.023,5.314,-0.026,6.16,
0.023,,,,-39.92,0.023,,,,26.98,0.023,,,,223.27
0.023,-1.668,-0.024,-0.86,,0.023,1.862,0.041,0.51,,0.023,4.164,-0.003,4.27,
0.023,,,,-35.77,0.023,,,,19.90,0.023,,,,154.66
0.023,-1.790,-0.028,-0.87,,0.023,1.772,0.043,0.35,,0.023,3.365,0.012,2.96,
0.023,,,,-38.33,0.023,,,,13.06,0.023,,,,107.42
0.023,-1.913,-0.032,-0.86,,0.023,1.655,0.044,0.19,,0.023,2.811,0.023,2.05,
0.023,,,,-36.99,0.023,,,,6.84,0.023,,,,74.95
0.023,-2.028,-0.036,-0.86,,0.023,1.511,0.045,0.02,,0.023,2.423,0.031,1.42,
0.024,,,,-32.47,0.024,,,,-2.32,0.024,,,,52.73
0.024,-1.779,-0.039,-0.50,,0.024,1.344,0.045,-0.14,,0.024,2.155,0.036,0.97,
0.024,,,,-12.70,0.024,,,,-7.69,0.024,,,,36.25
0.024,-1.395,-0.040,-0.07,,0.024,1.156,0.044,-0.30,,0.024,1.968,0.039,0.67,
0.024,,,,1.34,0.024,,,,-16.24,0.024,,,,25.51
0.024,-1.089,-0.040,0.23,,0.024,0.949,0.042,-0.45,,0.024,1.839,0.042,0.45,
0.024,,,,12.70,0.024,,,,-21.73,0.024,,,,16.72
0.024,-0.839,-0.039,0.44,,0.024,0.727,0.040,-0.60,,0.024,1.748,0.044,0.31,
0.024,,,,23.68,0.024,,,,-27.83,0.024,,,,11.84
0.024,-0.627,-0.036,0.57,,0.024,0.495,0.038,-0.74,,0.024,1.685,0.045,0.21,
0.024,,,,26.00,0.024,,,,-33.20,0.024,,,,9.89
0.024,-0.443,-0.034,0.67,,0.024,0.254,0.034,-0.87,,0.024,1.642,0.046,0.13,
0.024,,,,29.79,0.024,,,,-39.67,0.024,,,,5.62
0.024,-0.277,-0.031,0.74,,0.024,0.009,0.030,-0.99,,0.024,1.611,0.046,0.08,
0.024,,,,30.52,0.024,,,,-43.46,0.024,,,,4.15
0.024,-0.125,-0.028,0.79,,0.024,-0.236,0.026,-1.09,,0.024,1.590,0.047,0.05,
0.024,,,,35.64,0.024,,,,-48.83,0.024,,,,2.81
0.024,0.019,-0.024,0.81,,0.024,-0.477,0.021,-1.17,,0.024,1.576,0.047,0.02,
0.024,,,,35.52,0.024,,,,-50.78,0.024,,,,1.34
0.025,0.157,-0.021,0.83,,0.025,-0.710,0.016,-1.24,,0.025,1.565,0.047,0.01,
0.025,,,,35.77,0.025,,,,-54.81,0.025,,,,2.08
0.025,0.290,-0.017,0.85,,0.025,-0.934,0.010,-1.28,,0.025,1.559,0.047,-0.01,
0.025,,,,38.33,0.025,,,,-57.01,0.025,,,,-0.98
0.025,0.420,-0.013,0.85,,0.025,-1.141,0.005,-1.30,,0.025,1.553,0.047,-0.01,
0.025,,,,35.64,0.025,,,,-54.81,0.025,,,,2.08
0.025,0.548,-0.010,0.86,,0.025,-1.331,-7.507E-4,-1.31,,0.025,1.549,0.048,-0.02,
0.025,,,,36.87,0.025,,,,-55.66,0.025,,,,1.46
0.025,0.673,-0.006,0.87,,0.025,-1.500,-0.006,-1.29,,0.025,1.547,0.048,-0.03,
0.025,,,,38.09,0.025,,,,-55.66,0.025,,,,0.12
0.025,0.800,-0.002,0.87,,0.025,-1.646,-0.012,-1.25,,0.025,1.546,0.048,-0.03,
0.025,,,,38.21,0.025,,,,-53.10,0.025,,,,-1.46
0.025,0.925,0.002,0.87,,0.025,-1.765,-0.017,-1.20,,0.025,1.544,0.048,-0.02,
0.025,,,,38.21,0.025,,,,-50.42,0.025,,,,0.00
0.025,1.050,0.006,0.87,,0.025,-1.856,-0.022,-1.12,,0.025,1.543,0.048,-0.02,
0.025,,,,38.70,0.025,,,,-47.12,0.025,,,,-0.49
0.025,1.173,0.009,0.86,,0.025,-1.917,-0.027,-1.03,,0.025,1.542,0.047,-0.03,
0.025,,,,36.01,0.025,,,,-42.48,0.025,,,,0.98
0.025,1.296,0.013,0.87,,0.025,-1.949,-0.031,-0.92,,0.025,1.544,0.048,-0.03,
0.025,,,,37.84,0.025,,,,-36.62,0.025,,,,-7.81
0.026,1.419,0.017,0.86,,0.026,-1.950,-0.035,-0.80,,0.026,-0.361,0.047,-1.91,
0.026,,,,38.45,0.026,,,,-32.96,0.026,,,,-209.96
0.026,1.544,0.021,0.86,,0.026,-1.921,-0.038,-0.66,,0.026,-5.312,0.026,-6.16,
0.026,,,,37.11,0.026,,,,-27.71,0.026,,,,-223.63
0.026,1.667,0.024,0.86,,0.026,-1.862,-0.041,-0.51,,0.026,-4.163,0.003,-4.28,
0.026,,,,38.33,0.026,,,,-21.36,0.026,,,,-154.66
0.026,1.790,0.028,0.86,,0.026,-1.774,-0.043,-0.35,,0.026,-3.363,-0.012,-2.97,
0.026,,,,36.99,0.026,,,,-11.23,0.026,,,,-106.93
0.026,1.912,0.032,0.86,,0.026,-1.654,-0.044,-0.20,,0.026,-2.809,-0.023,-2.06,
0.026,,,,40.28,0.026,,,,-4.88,0.026,,,,-76.29
0.026,2.030,0.036,0.84,,0.026,-1.510,-0.045,-0.04,,0.026,-2.423,-0.030,-1.42,
0.026,,,,29.91,0.026,,,,0.37,0.026,,,,-51.51
0.026,1.779,0.039,0.49,,0.026,-1.343,-0.045,0.13,,0.026,-2.154,-0.036,-0.98,
0.026,,,,13.18,0.026,,,,8.30,0.026,,,,-35.52
0.026,1.395,0.040,0.07,,0.026,-1.155,-0.044,0.29,,0.026,-1.967,-0.039,-0.68,
0.026,,,,-3.30,0.026,,,,15.87,0.026,,,,-26.00
0.026,1.089,0.040,-0.23,,0.026,-0.948,-0.042,0.45,,0.026,-1.837,-0.042,-0.46,
0.026,,,,-11.72,0.026,,,,21.48,0.026,,,,-17.33
0.026,0.840,0.039,-0.44,,0.026,-0.726,-0.040,0.60,,0.026,-1.747,-0.043,-0.31,
0.026,,,,-21.85,0.026,,,,28.08,0.026,,,,-13.79
0.027,0.629,0.037,-0.58,,0.027,-0.493,-0.037,0.74,,0.027,-1.685,-0.045,-0.21,
0.027,,,,-27.34,0.027,,,,34.55,0.027,,,,-6.35
0.027,0.444,0.034,-0.67,,0.027,-0.252,-0.034,0.86,,0.027,-1.640,-0.045,-0.14,
0.027,,,,-27.95,0.027,,,,39.06,0.027,,,,-6.71
0.027,0.278,0.031,-0.75,,0.027,-0.008,-0.030,0.98,,0.027,-1.609,-0.046,-0.09,
0.027,,,,-33.33,0.027,,,,43.82,0.027,,,,-4.15
0.027,0.126,0.028,-0.79,,0.027,0.239,-0.026,1.08,,0.027,-1.590,-0.046,-0.06,
0.027,,,,-34.55,0.027,,,,48.83,0.027,,,,-3.30
0.027,-0.018,0.024,-0.82,,0.027,0.480,-0.021,1.16,,0.027,-1.575,-0.047,-0.03,
0.027,,,,-33.33,0.027,,,,51.03,0.027,,,,-1.34
0.027,-0.155,0.021,-0.85,,0.027,0.712,-0.016,1.22,,0.027,-1.565,-0.047,-0.02,
0.027,,,,-36.62,0.027,,,,54.08,0.027,,,,-2.20
0.027,-0.289,0.017,-0.86,,0.027,0.934,-0.010,1.27,,0.027,-1.558,-0.047,-9.68E-4,
0.027,,,,-36.87,0.027,,,,54.44,0.027,,,,0.00
0.027,-0.419,0.014,-0.87,,0.027,1.142,-0.005,1.30,,0.027,-1.553,-0.047,0.00,
0.027,,,,-37.35,0.027,,,,57.01,0.027,,,,-0.61
0.027,-0.546,0.010,-0.87,,0.027,1.332,0.001,1.30,,0.027,-1.548,-0.047,0.01,
0.027,,,,-38.45,0.027,,,,54.69,0.027,,,,-0.61
0.027,-0.672,0.006,-0.87,,0.027,1.500,0.006,1.29,,0.027,-1.546,-0.047,0.01,
0.027,,,,-36.74,0.027,,,,58.59,0.027,,,,-0.12
0.028,-0.798,0.002,-0.87,,0.028,1.647,0.012,1.24,,0.028,-1.545,-0.047,0.02,
0.028,,,,-37.72,0.028,,,,50.17,0.028,,,,-0.73
0.028,-0.924,-0.001,-0.88,,0.028,1.765,0.017,1.19,,0.028,-1.544,-0.047,0.02,
0.028,,,,-36.38,0.028,,,,51.88,0.028,,,,0.61
0.028,-1.047,-0.005,-0.88,,0.028,1.856,0.023,1.11,,0.028,-1.543,-0.047,0.02,
0.028,,,,-37.96,0.028,,,,46.88,0.028,,,,-2.20
0.028,-1.172,-0.009,-0.88,,0.028,1.918,0.027,1.02,,0.028,-1.543,-0.048,0.03,
0.028,,,,-38.45,0.028,,,,42.48,0.028,,,,1.10
0.028,-1.295,-0.013,-0.87,,0.028,1.950,0.031,0.91,,0.028,-1.541,-0.047,0.02,
0.028,,,,-38.33,0.028,,,,37.48,0.028,,,,9.64
0.028,-1.420,-0.017,-0.87,,0.028,1.951,0.035,0.79,,0.028,0.363,-0.046,1.90,
0.028,,,,-38.09,0.028,,,,33.94,0.028,,,,210.69
0.028,-1.543,-0.020,-0.87,,0.028,1.922,0.039,0.65,,0.028,5.313,-0.025,6.15,
0.028,,,,-39.06,0.028,,,,25.63,0.028,,,,221.80
0.028,-1.666,-0.024,-0.87,,0.028,1.862,0.041,0.50,,0.028,4.164,-0.003,4.27,
0.028,,,,-37.60,0.028,,,,19.78,0.028,,,,156.01
0.028,-1.789,-0.028,-0.86,,0.028,1.772,0.043,0.35,,0.028,3.364,0.012,2.96,
0.028,,,,-36.87,0.028,,,,11.72,0.028,,,,106.93
0.028,-1.913,-0.032,-0.87,,0.028,1.655,0.044,0.19,,0.028,2.811,0.023,2.05,
0.028,,,,-39.18,0.028,,,,5.25,0.028,,,,75.07
0.029,-2.028,-0.036,-0.85,,0.029,1.511,0.045,0.03,,0.029,2.424,0.031,1.41,
0.029,,,,-31.62,0.029,,,,0.73,0.029,,,,51.64
0.029,-1.779,-0.039,-0.50,,0.029,1.344,0.045,-0.14,,0.029,2.155,0.036,0.98,
0.029,,,,-12.94,0.029,,,,-7.81,0.029,,,,35.89
0.029,-1.395,-0.040,-0.07,,0.029,1.156,0.044,-0.30,,0.029,1.968,0.039,0.67,
0.029,,,,3.17,0.029,,,,-15.26,0.029,,,,25.15
0.029,-1.088,-0.040,0.22,,0.029,0.948,0.043,-0.46,,0.029,1.838,0.042,0.46,
0.029,,,,14.04,0.029,,,,-23.80,0.029,,,,17.46
0.029,-0.839,-0.038,0.43,,0.029,0.726,0.040,-0.60,,0.029,1.748,0.044,0.31,
0.029,,,,21.48,0.029,,,,-28.08,0.029,,,,12.45
0.029,-0.628,-0.036,0.57,,0.029,0.496,0.037,-0.74,,0.029,1.685,0.045,0.21,
0.029,,,,24.66,0.029,,,,-34.42,0.029,,,,8.06
0.029,-0.444,-0.034,0.67,,0.029,0.253,0.034,-0.87,,0.029,1.641,0.046,0.13,
0.029,,,,31.49,0.029,,,,-39.43,0.029,,,,5.49
0.029,-0.277,-0.031,0.73,,0.029,0.008,0.030,-0.98,,0.029,1.611,0.046,0.09,
0.029,,,,31.74,0.029,,,,-42.97,0.029,,,,5.49
0.029,-0.123,-0.027,0.78,,0.029,-0.236,0.026,-1.09,,0.029,1.590,0.047,0.05,
0.029,,,,33.20,0.029,,,,-46.14,0.029,,,,2.56
0.029,0.020,-0.024,0.82,,0.029,-0.476,0.021,-1.17,,0.029,1.575,0.047,0.02,
0.029,,,,36.01,0.029,,,,-52.37,0.029,,,,2.69
0.030,0.157,-0.021,0.83,,0.030,-0.711,0.016,-1.24,,0.030,1.565,0.047,0.00,
0.030,,,,34.42,0.030,,,,-54.08,0.030,,,,1.10
0.030,0.290,-0.017,0.85,,0.030,-0.933,0.011,-1.28,,0.030,1.558,0.047,-0.01,
0.030,,,,36.99,0.030,,,,-57.37,0.030,,,,0.24
0.030,0.420,-0.013,0.86,,0.030,-1.142,0.005,-1.30,,0.030,1.553,0.047,-0.01,
0.030,,,,38.21,0.030,,,,-55.79,0.030,,,,-0.12
